MUNICIPI,DISTRICTE,SECCIO,MUNDISSEC,area,perimeter
"080193","08","018","08019308018",17332.6811523438,528.025451583348
"080193","08","019","08019308019",32612.4631347656,826.955262389044
"080193","08","020","08019308020",27305.7376708984,765.479398670042
"080193","08","021","08019308021",28584.3469238281,802.650689203738
"080193","08","022","08019308022",29536.2084960938,736.325302178607
"080193","08","023","08019308023",25575.0368652344,680.069248194908
"080193","08","024","08019308024",30794.5357666016,719.024695296928
"080193","08","025","08019308025",19337.5541992188,687.836282823839
"080193","08","026","08019308026",47876.3786621094,1031.38144765674
"080193","08","027","08019308027",100730.384277344,1545.77607912444
"080193","08","028","08019308028",26584.3077392578,689.417370820011
"080193","08","029","08019308029",293444.137329102,2735.30177447744
"080193","08","030","08019308030",28755.3714599609,872.134866346687
"080193","08","031","08019308031",13752.3978271484,594.687521618583
"080193","08","032","08019308032",36130.2364501953,856.121299788928
"080193","08","033","08019308033",24123.0430908203,696.67701673953
"080193","08","034","08019308034",15416.3138427734,495.895906565539
"080193","08","035","08019308035",29083.734375,867.956286566483
"080193","08","036","08019308036",24128.2208251953,766.106763777528
"080193","08","037","08019308037",39944.5975341797,1032.79199383662
"080193","08","038","08019308038",35335.7658691406,1048.55390636564
"080193","08","039","08019308039",27356.9759521484,790.210740079613
"080193","08","040","08019308040",35524.1561279297,915.91626090591
"080193","08","041","08019308041",22459.8460693359,610.88935451398
"080193","08","042","08019308042",36849.0183105469,1048.2329122463
"080193","08","043","08019308043",24842.4705810547,682.779986347549
"080193","08","044","08019308044",20473.0690917969,581.905649074704
"080193","08","045","08019308045",14841.1656494141,521.5850983497
"080193","08","046","08019308046",26905.810546875,1006.58323324064
"080193","08","047","08019308047",109520.722045898,1531.48735779777
"080193","08","048","08019308048",57059.9324951172,1110.11715391709
"080193","08","049","08019308049",62455.0128173828,1708.7538142708
"080193","08","050","08019308050",29466.2850341797,870.719612226006
"080193","08","051","08019308051",99081.7335205078,1747.61042036848
"080193","08","052","08019308052",14232.4805908203,526.882175058891
"080193","08","053","08019308053",20960.9522705078,605.008312961566
"080193","08","054","08019308054",46403.0979003906,854.896561962462
"080193","08","055","08019308055",34758.919921875,776.646088045831
"080193","08","056","08019308056",52981.5139160156,979.383317693721
"080193","08","057","08019308057",118727.568237305,1804.86493565543
"080193","08","058","08019308058",59245.4284667969,1191.62419350197
"080193","08","059","08019308059",51436.1712646484,1242.67295569951
"080193","08","060","08019308060",50662.5023193359,1190.49039355712
"080193","08","061","08019308061",55333.8454589844,1350.5716629618
"080193","08","062","08019308062",72444.7860107422,1082.19908286337
"080193","08","063","08019308063",34445.8901367188,739.661758863224
"080193","08","064","08019308064",587988.444580078,4601.11274817068
"080193","08","065","08019308065",183430.682128906,2532.64360896593
"080193","08","066","08019308066",50002.3681640625,1433.05100775111
"080193","08","067","08019308067",186272.279174805,2762.81178833245
"080193","08","068","08019308068",24246.1469726562,731.883525422317
"080193","08","069","08019308069",21547.2338867188,689.262800809815
"080193","08","070","08019308070",25052.5010986328,892.190725419646
"080193","08","071","08019308071",21117.6274414062,906.693218556733
"080193","08","072","08019308072",21764.94921875,638.305770132404
"080193","08","073","08019308073",51811.82421875,1003.51095492283
"080193","08","074","08019308074",56480.7752685547,1182.18657527204
"080193","08","075","08019308075",37035.6488037109,980.34625258887
"080193","08","076","08019308076",38028.9942626953,778.280330429022
"080193","08","077","08019308077",36967.1961669922,768.939524642817
"080193","08","078","08019308078",34910.2222900391,765.864467386789
"080193","08","079","08019308079",26203.9267578125,912.956361113193
"080193","08","080","08019308080",23610.8101806641,627.46813628727
"080193","08","081","08019308081",18765.4056396484,691.790161058706
"080193","08","082","08019308082",21914.38671875,758.867433861053
"080193","08","083","08019308083",30743.0046386719,782.50311263341
"080193","08","084","08019308084",14984.5421142578,545.677096840105
"080193","08","085","08019308085",21928.3031005859,642.001679275624
"080193","08","086","08019308086",26867.6458740234,691.228600712626
"080193","08","087","08019308087",23509.1856689453,624.782967089145
"080193","08","088","08019308088",26618.056640625,711.170252345419
"080193","08","089","08019308089",20286.8997802734,627.572254869949
"080193","08","090","08019308090",22465.2684326172,704.773276655648
"080193","08","091","08019308091",29393.8740234375,927.351372343737
"080193","08","092","08019308092",53651.1135253906,1115.82462945957
"080193","08","093","08019308093",25800.7963867188,842.071028116828
"080193","08","094","08019308094",35559.5590820312,821.351955652017
"080193","08","095","08019308095",42333.9775390625,894.196576147834
"080193","08","096","08019308096",30007.8961181641,698.383488589438
"080193","08","097","08019308097",56107.2781982422,1061.96309628243
"080193","08","098","08019308098",14547.5355224609,484.196549024214
"080193","08","099","08019308099",23459.6038818359,780.04551303877
"080193","08","100","08019308100",16755.9803466797,527.067503023966
"080193","08","101","08019308101",32824.5822753906,817.836378793598
"080193","08","102","08019308102",45791.5943603516,913.43862955932
"080193","08","103","08019308103",93215.6260986328,1830.00400553514
"080193","08","104","08019308104",45660.9920654297,1033.29917176861
"080193","08","105","08019308105",64046.4517822266,1123.35338526959
"080193","08","106","08019308106",58706.7066650391,1297.36935913032
"080193","08","107","08019308107",317284.897827148,3230.8785593578
"080193","08","108","08019308108",592686.185058594,4319.16695320172
"080193","08","109","08019308109",1167944.13098145,6865.95758362294
"080193","08","110","08019308110",88992.2902832031,1846.05468305171
"080193","08","111","08019308111",66760.6105957031,1503.92954398659
"080193","08","112","08019308112",39482.521484375,1148.39011515834
"080193","08","113","08019308113",36581.1596679688,1211.42328004274
"080193","08","114","08019308114",74332.5209960938,1283.07475038845
"080193","08","115","08019308115",59520.779296875,1335.81366775017
"080193","08","116","08019308116",577718.067626953,3891.10908856519
"080193","08","215","08019308215",84121.7879638672,1505.30215096785
"080193","09","001","08019309001",253072.927734375,3109.86343594393
"080193","09","002","08019309002",38701.9145507812,1075.61666528156
"080193","09","003","08019309003",27358.0844726562,667.935028807412
"080193","09","004","08019309004",29288.9388427734,980.403679509017
"080193","09","005","08019309005",473246.569580078,3745.13093588283
"080193","09","006","08019309006",47491.3596191406,1011.67338907168
"080193","09","007","08019309007",182692.44519043,2374.82250477369
"080193","09","008","08019309008",283966.151367188,2420.64703693658
"080193","09","009","08019309009",615205.111083984,4026.19810519632
"080193","09","010","08019309010",92020.1387939453,1255.00459278713
"080193","09","011","08019309011",99634.9140625,1386.21445521172
"080193","09","013","08019309013",120271.620605469,1812.71842974959
"080193","09","014","08019309014",63013.4981689453,1330.27000987514
"080193","09","015","08019309015",579272.956542969,4003.46820152349
"080193","09","016","08019309016",21922.4583740234,616.437456068656
"080193","09","017","08019309017",38647.5867919922,1097.16097566
"080193","09","018","08019309018",24974.5673828125,733.890434083972
"080193","09","019","08019309019",61188.3568115234,1019.50651218518
"080193","09","020","08019309020",45552.89453125,856.835699731494
"080193","09","021","08019309021",35323.8435058594,1031.37794472191
"080193","09","022","08019309022",30955.611328125,988.457061891505
"080193","09","023","08019309023",35336.3508300781,1005.70589921438
"080193","09","024","08019309024",78453.0617675781,1450.47852730006
"080193","09","025","08019309025",81101.2337646484,1391.49442160859
"080193","09","026","08019309026",23556.4512939453,656.837474408879
"080193","09","027","08019309027",29570.6473388672,795.230040085362
"080193","09","028","08019309028",31456.1844482422,859.135348032497
"080193","09","029","08019309029",13488.1323242188,480.97345794665
"080193","09","030","08019309030",20018.4683837891,584.73890405411
"080193","09","031","08019309031",234975.637084961,2879.72995358977
"080193","09","032","08019309032",210990.447387695,2291.44998312966
"080193","09","033","08019309033",78889.4307861328,1441.97290029274
"080193","09","034","08019309034",18850.6437988281,559.596806777356
"080193","09","035","08019309035",30925.4953613281,917.172947532199
"080193","09","036","08019309036",29148.2562255859,842.53063288897
"080193","09","037","08019309037",41960.494140625,893.501488577436
"080193","09","038","08019309038",37804.2833251953,894.635172760411
"080193","09","039","08019309039",27477.0512695312,762.413899438495
"080193","09","040","08019309040",60060.9064941406,1259.61068157703
"080193","09","041","08019309041",34383.1021728516,1019.98000489588
"080193","09","042","08019309042",38704.1455078125,937.560936064964
"080193","09","043","08019309043",28623.8081054688,701.817893799965
"080193","09","044","08019309044",43080.7741699219,1150.16821867087
"080193","09","045","08019309045",28610.4449462891,742.786846618825
"080193","09","046","08019309046",37778.1451416016,832.63453360165
"080193","09","047","08019309047",47190.1640625,877.868965951196
"080193","09","048","08019309048",22200.2844238281,773.5794604955
"080193","09","049","08019309049",43804.5758056641,976.786168652266
"080193","09","050","08019309050",40021.8052978516,857.996521153897
"080193","09","051","08019309051",40424.2701416016,1152.50454251239
"080193","09","052","08019309052",21162.1278076172,774.898993051677
"080193","09","053","08019309053",35041.0726318359,809.651846630086
"080193","09","054","08019309054",36943.0487060547,777.358278185499
"080193","09","055","08019309055",34594.8170166016,1008.95749746225
"080193","09","056","08019309056",18043.9378662109,557.615828514468
"080193","09","057","08019309057",41647.7551269531,912.637348468957
"080193","09","058","08019309058",48132.9849853516,911.981898947894
"080193","09","059","08019309059",24065.2266845703,647.445194333478
"080193","09","060","08019309060",87108.7419433594,1455.68531652399
"080193","09","061","08019309061",91504.0751953125,1246.39070635914
"080193","09","062","08019309062",144549.875854492,2008.66797600036
"080193","09","063","08019309063",219742.42590332,2513.85456211365
"080193","09","064","08019309064",40352.0682373047,978.552474437215
"080193","09","065","08019309065",34974.1372070312,788.322823800243
"080193","09","066","08019309066",23314.1124267578,630.686545456286
"080193","09","067","08019309067",28623.8885498047,753.315796161019
"080193","09","068","08019309068",41125.5290527344,919.916742338634
"080193","09","069","08019309069",19303.3864746094,605.586227300864
"080193","09","070","08019309070",15431.0034179688,536.173498566741
"080193","09","071","08019309071",27024.1251220703,743.655887690381
"080193","09","072","08019309072",11496.6501464844,468.412463556017
"080193","09","073","08019309073",13537.1867675781,470.294528958347
"080193","09","074","08019309074",45380.1977539062,916.432750358792
"080193","09","075","08019309075",70365.3634033203,1203.310456725
"080193","09","076","08019309076",39649.1136474609,844.682015482509
"080193","09","077","08019309077",43249.8869628906,1072.8761218832
"080193","09","078","08019309078",42601.7940673828,867.820125857231
"080193","09","079","08019309079",37068.0211181641,1199.20839467596
"080193","09","080","08019309080",25957.3137207031,699.678413262614
"080193","09","081","08019309081",45917.2653808594,926.243730227383
"080193","09","082","08019309082",56836.5223388672,1248.65788939673
"080193","09","083","08019309083",57601.8433837891,1181.89363569738
"080193","09","084","08019309084",33057.5086669922,759.597382410438
"080193","09","085","08019309085",38999.5158691406,951.512995070615
"080193","09","086","08019309086",36210.0020751953,802.771939138697
"080193","09","087","08019309087",16620.6492919922,516.177008573105
"080193","09","088","08019309088",30113.7059326172,773.146438043253
"080193","09","089","08019309089",40031.6882324219,948.644679489979
"080193","09","090","08019309090",30905.2482910156,851.555228264554
"080193","09","091","08019309091",23938.4544677734,682.414584253281
"080193","09","092","08019309092",35020.3774414062,797.173342865266
"080193","09","093","08019309093",18026.6806640625,537.012773271825
"080193","09","094","08019309094",26839.0242919922,720.491849082123
"080193","09","095","08019309095",35984.7186279297,795.081366701757
"080193","09","156","08019309156",9575.85205078125,498.264147552375
"080193","10","001","08019310001",32984.8751220703,782.839508402836
"080193","10","002","08019310002",49694.0721435547,1001.27291755164
"080193","10","003","08019310003",30504.1717529297,698.488163156067
"080193","10","004","08019310004",31658.5972900391,748.319004467793
"080193","10","005","08019310005",43847.0769042969,974.342143191583
"080193","10","006","08019310006",28079.6773681641,804.095554227295
"080193","10","007","08019310007",32115.9554443359,765.283151074776
"080193","10","008","08019310008",28360.4229736328,688.175448367777
"080193","10","009","08019310009",27060.6395263672,815.461564333936
"080193","10","010","08019310010",31709.3544921875,918.946924041137
"080193","10","011","08019310011",16595.916015625,515.988586270615
"080193","10","012","08019310012",34762.2293701172,799.366440683951
"080193","10","013","08019310013",27811.7563476562,830.08334311292
"080193","10","014","08019310014",30194.8957519531,896.785024350611
"080193","10","015","08019310015",29038.8322753906,714.344197639827
"080193","10","016","08019310016",18379.5919189453,542.320005526978
"080193","10","017","08019310017",25443.2424316406,926.788179878879
"080193","10","018","08019310018",30153.4384765625,959.219457610009
"080193","10","019","08019310019",22022.8083496094,586.948856590346
"080193","10","020","08019310020",15505.1154785156,501.811020127197
"080193","10","021","08019310021",19692.1652832031,585.178397612207
"080193","10","022","08019310022",38740.6042480469,954.944594100154
"080193","10","023","08019310023",32079.6431884766,856.411294690128
"080193","10","024","08019310024",33282.8271484375,810.0492674558
"080193","10","025","08019310025",32017.3050537109,1057.69850811633
"080193","10","026","08019310026",48817.4720458984,988.629619460695
"080193","10","027","08019310027",30712.1004638672,732.031302772291
"080193","10","028","08019310028",30437.455078125,847.31333547472
"080193","10","029","08019310029",20760.4903564453,704.587992215428
"080193","10","030","08019310030",33641.2517089844,768.428732032587
"080193","10","031","08019310031",42580.2923583984,1038.14357766298
"080193","10","032","08019310032",35866.2517089844,924.766166652676
"080193","10","033","08019310033",23597.3696289062,699.054202483845
"080193","10","034","08019310034",17527.1929931641,529.582765186933
"080193","10","035","08019310035",76484.9813232422,1106.59042031686
"080193","10","036","08019310036",51075.4194335938,1073.92986609328
"080193","10","037","08019310037",39678.8254394531,862.941701781458
"080193","10","038","08019310038",45653.1733398438,1229.23692611867
"080193","10","039","08019310039",45807.5981445312,1066.86462469801
"080193","10","040","08019310040",37825.2530517578,826.849100891283
"080193","10","041","08019310041",84636.5073242188,1560.91081695199
"080193","10","042","08019310042",516865.183105469,3019.34902385682
"080193","10","043","08019310043",357031.749267578,2747.40115959808
"080193","10","044","08019310044",46172.3807373047,1015.30341044781
"080193","10","045","08019310045",33189.4527587891,783.619124279265
"080193","10","046","08019310046",16748.9454345703,517.817941567484
"080193","10","047","08019310047",36162.9411621094,802.863627214555
"080193","10","048","08019310048",36618.0845947266,809.540917677128
"080193","10","049","08019310049",17008.7718505859,520.949730552068
"080193","10","050","08019310050",54243.9884033203,1064.46648648692
"080193","10","051","08019310051",59735.1555175781,1102.42709139716
"080193","10","052","08019310052",169987.475708008,1984.70224561196
"080193","10","053","08019310053",118739.287597656,1889.17252006219
"080193","10","054","08019310054",153432.576660156,1698.45398764419
"080193","10","055","08019310055",411865.551391602,5994.93557920819
"080193","10","056","08019310056",188257.090942383,1968.03324749651
"080193","10","057","08019310057",112300.340209961,1513.10951081984
"080193","10","058","08019310058",76224.3509521484,1256.79168126323
"080193","10","059","08019310059",404642.603759766,3581.94367937505
"080193","10","060","08019310060",47641.7796630859,1296.00437670826
"080193","10","061","08019310061",56680.2944335938,1116.20382510246
"080193","10","062","08019310062",33248.6508789062,792.265959742949
"080193","10","063","08019310063",29442.2650146484,699.499611220058
"080193","10","064","08019310064",60383.6824951172,1036.24114218288
"080193","10","065","08019310065",53902.7677001953,983.760684775296
"080193","10","066","08019310066",50581.6148681641,1032.31050291427
"080193","10","067","08019310067",49210.8020019531,1162.21598644824
"080193","10","068","08019310068",44072.5789794922,952.104285003696
"080193","10","069","08019310069",81279.8836669922,1336.52248733511
"080193","10","070","08019310070",38980.0078125,862.839678726185
"080193","10","071","08019310071",49624.2625732422,1038.52004264538
"080193","10","072","08019310072",48101.3834228516,893.299810365712
"080193","10","073","08019310073",35362.9896240234,797.942907536028
"080193","10","074","08019310074",46595.5534667969,1075.66273180084
"080193","10","075","08019310075",25785.5302734375,651.957882802414
"080193","10","076","08019310076",123201.830932617,1463.50270019142
"080193","10","077","08019310077",81806.8728027344,1146.5980993775
"080193","10","078","08019310078",351151.185424805,4073.39891646188
"080193","10","079","08019310079",78176.0578613281,1783.65822041631
"080193","10","080","08019310080",436984.797241211,2836.53425573874
"080193","10","081","08019310081",484615.53527832,6390.07102049432
"080193","10","082","08019310082",49775.2197265625,1016.59535266314
"080193","10","083","08019310083",48587.2479248047,887.71399804357
"080193","10","084","08019310084",42288.0682373047,930.950513150887
"080193","10","085","08019310085",40868.3629150391,1145.62242122641
"080193","10","086","08019310086",63718.7449951172,1137.93732751942
"080193","10","087","08019310087",66428.1300048828,1259.84603429845
"080193","10","088","08019310088",33152.0782470703,763.83793991344
"080193","10","089","08019310089",132850.233276367,1482.69643898192
"080193","10","090","08019310090",34288.1865234375,781.843481680819
"080193","10","091","08019310091",36237.1885986328,809.636255026631
"080193","10","092","08019310092",39428.5767822266,1045.35640378856
"080193","10","093","08019310093",141470.537231445,1594.28188756636
"080193","10","094","08019310094",245264.655273438,2869.10502284208
"080193","10","095","08019310095",93448.4241943359,1446.95776269851
"080193","10","096","08019310096",96298.1710205078,1846.66538822127
"080193","10","097","08019310097",60689.3839111328,1166.12082521717
"080193","10","098","08019310098",58837.6085205078,1091.27892968524
"080193","10","099","08019310099",40214.7340087891,837.701753750432
"080193","10","100","08019310100",128062.26171875,1638.25028903024
"080193","10","101","08019310101",198812.711791992,2378.94742038634
"080193","10","102","08019310102",38427.2691650391,821.302290012669
"080193","10","103","08019310103",57796.2551269531,1090.84833227808
"080193","10","104","08019310104",38364.0906982422,822.097595993211
"080193","10","105","08019310105",36372.3334960938,886.341918693024
"080193","10","106","08019310106",19941.4566650391,565.623007305474
"080193","10","107","08019310107",37835.3796386719,833.692997431512
"080193","10","108","08019310108",21568.1201171875,589.486707956214
"080193","10","109","08019310109",50254.5427246094,943.414232676493
"080193","10","110","08019310110",61640.4104003906,1395.59765899584
"080193","10","111","08019310111",27146.0264892578,672.278470064614
"080193","10","112","08019310112",18628.5222167969,546.013993467819
"080193","10","113","08019310113",58032.9163818359,1267.76525304601
"080193","10","114","08019310114",27265.4619140625,807.072834686474
"080193","10","115","08019310115",126536.291259766,2258.49345992675
"080193","10","116","08019310116",45024.9523925781,954.842617925445
"080193","10","117","08019310117",18200.4091796875,539.661492550554
"080193","10","118","08019310118",17317.0373535156,516.87496924094
"080193","10","119","08019310119",17235.4633789062,527.321578417229
"080193","10","120","08019310120",51733.4669189453,1031.22336752678
"080193","10","121","08019310121",53559.7121582031,1103.59036585488
"080193","10","122","08019310122",57737.4261474609,1097.64904144407
"080193","10","123","08019310123",19763.7537841797,563.070484360719
"080193","10","124","08019310124",19741.0424804688,562.887848801838
"080193","10","125","08019310125",24574.2410888672,698.947292541267
"080193","10","126","08019310126",12826.5693359375,522.512500922403
"080193","10","127","08019310127",35381.7299804688,797.900750335398
"080193","10","128","08019310128",35751.2562255859,800.530177590538
"080193","10","129","08019310129",18489.4831542969,543.976465544911
"080193","10","130","08019310130",34745.7473144531,873.759471396199
"080193","10","131","08019310131",24813.4487304688,796.998274644816
"080193","10","132","08019310132",35336.6359863281,825.936000054784
"080193","10","133","08019310133",43873.0672607422,940.837207092463
"080193","10","134","08019310134",29186.8129882812,807.601974508015
"080193","10","135","08019310135",188349.344360352,2607.24489542664
"080193","10","136","08019310136",18942.1127929688,699.084763114148
"080193","10","137","08019310137",296889.66418457,2268.42709114713
"080193","10","138","08019310138",118348.006103516,1989.94699116022
"080193","10","139","08019310139",17951.9461669922,671.915533684595
"080193","10","140","08019310140",35134.8515625,808.774774805769
"080193","10","141","08019310141",39137.0465087891,836.22143236674
"080193","10","142","08019310142",62848.0007324219,1123.38846715201
"080193","10","143","08019310143",43727.5533447266,1136.15399385432
"080193","10","234","08019310234",30853.7947998047,859.754813786428
"080193","10","235","08019310235",73347.5520019531,1500.46942975763
"080193","10","236","08019310236",40465.5352783203,1048.86699597213
"080193","10","237","08019310237",48763.5604248047,1246.84782521729
"080207","01","001","08020701001",6070837.5880127,24787.0471669201
"080207","01","002","08020701002",23185893.4030762,26844.745797296
"080207","01","003","08020701003",21173894.6488037,23458.7167942545
"080214","01","001","08021401001",31163724.9744873,25904.5024056068
"080229","01","001","08022901001",234645.590087891,2910.02118393868
"080229","01","002","08022901002",111038.215698242,1556.85773578785
"080229","01","003","08022901003",593243.381713867,3499.88971381573
"080229","01","004","08022901004",175829.024902344,1988.32449676101
"080229","01","005","08022901005",381431.186767578,2583.36490149902
"080229","01","006","08022901006",158865.171386719,1747.71972372856
"080229","02","001","08022902001",133174.40222168,2284.12324355109
"080229","02","002","08022902002",464192.19519043,3245.85334084839
"080229","02","003","08022902003",176179.002197266,2385.86761290137
"080229","02","004","08022902004",159337.477416992,1764.43418527239
"080229","02","005","08022902005",118126.844726562,1693.67449655755
"080229","03","001","08022903001",7037170.4296875,13224.600377549
"080229","04","001","08022904001",12631839.3082275,29581.5904160786
"080235","01","001","08023501001",3958277.79248047,8374.63989993261
"080235","01","002","08023501002",10643684.6170654,24434.4659839185
"080235","01","003","08023501003",2729995.2677002,10690.9454588402
"080235","01","004","08023501004",4562096.85803223,11909.7433363388
"080235","01","005","08023501005",6772470.73217773,16638.5025101551
"080240","01","001","08024001001",43375091.9344482,56665.3741245049
"080253","01","001","08025301001",47382766.7089844,37902.2605292723
"080266","01","001","08026601001",41155682.1962891,41427.6351260781
"080272","01","001","08027201001",1150402.3692627,5489.36590889803
"080288","01","001","08028801001",17082708.1958008,25829.2267140948
"080291","01","001","08029101001",6269940.18847656,12919.4773686176
"080291","01","002","08029101002",2665984.09838867,9754.26532507652
"080305","01","001","08030501001",4202174.20080566,9135.31932971372
"080305","01","002","08030501002",2760852.52612305,7684.03104391283
"080312","01","001","08031201001",309251.048583984,2921.16652667085
"080312","01","002","08031201002",8935325.546875,18734.4524895931
"080327","01","001","08032701001",846856.606079102,4203.36955814097
"080333","01","001","08033301001",405372.676269531,3458.0983424523
"080333","01","002","08033301002",272111.85534668,2099.77206300553
"080333","01","003","08033301003",161669.125244141,1920.74703090567
"080333","02","001","08033302001",425495.387573242,2960.29574776245
"080333","03","001","08033303001",88853.5874023438,1238.06389305904
"080333","03","002","08033303002",45747.0109863281,1191.17097176584
"080333","03","003","08033303003",32319884.2077637,41571.9168455102
"080333","03","004","08033303004",439311.255126953,3167.48162148198
"080333","03","005","08033303005",3354217.19873047,10176.9595396159
"080348","01","001","08034801001",32991286.409668,33068.6052711378
"080351","01","001","08035101001",961169.16809082,9242.07111891051
"080351","01","002","08035101002",1014480.10522461,9246.3390816359
"080351","01","003","08035101003",4291310.12060547,11299.146808932
"080351","02","001","08035102001",142291.486206055,2022.03967311433
"080351","02","002","08035102002",184082.398681641,1926.06124040897
"080351","03","001","08035103001",140769.696411133,1845.59425233469
"080351","03","002","08035103002",121846.442016602,1703.23705527394
"080351","03","003","08035103003",121601.472900391,1624.81276598759
"080351","03","004","08035103004",1033268.88317871,8715.51436785922
"080364","01","001","08036401001",37112809.1208496,41594.0348920944
"080370","01","001","08037001001",5715330.99060059,11076.1915571928
"080386","01","001","08038601001",12387020.4182129,21195.633912341
"080399","01","001","08039901001",7302762.66223145,11932.9225565443
"080403","01","001","08040301001",307426.78137207,5677.25919254453
"080403","01","002","08040301002",309644.114135742,4467.33434865314
"080403","01","003","08040301003",78489.9987792969,1495.92319352827
"080403","01","004","08040301004",1544535.51623535,11166.7889223871
"080403","01","005","08040301005",580310.848022461,4038.68103504951
"080403","01","006","08040301006",120133.032836914,2307.8545220647
"080403","01","007","08040301007",2069806.89294434,10368.0410486499
"080403","01","008","08040301008",526424.523193359,5353.21429316254
"080410","01","001","08041001001",130443.418579102,1846.20663540469
"080410","01","002","08041001002",27811.9204101562,729.282562751632
"080410","01","003","08041001003",83831.2399902344,1468.90921963184
"080410","01","004","08041001004",92619.9029541016,1709.59832389716
"080410","01","005","08041001005",39385.5823974609,915.485719238849
"080410","01","006","08041001006",69627.5301513672,1193.00968946643
"080410","01","007","08041001007",1908062.36254883,6318.03108947149
"080410","01","008","08041001008",4452440.64611816,9282.50407059763
"080425","01","001","08042501001",29137825.4674072,27305.6778691505
"080431","01","001","08043101001",10256274.4890137,15108.7603380767
"080431","01","002","08043101002",3797286.109375,10475.6817881889
"080446","01","001","08044601001",1342352.58410645,6853.83143930311
"080446","02","001","08044602001",879061.518432617,6758.94538477335
"080446","02","002","08044602002",697201.499755859,4051.79594985741
"080459","01","001","08045901001",34347612.9711914,39726.2413970362
"080462","01","001","08046201001",112454.182128906,1349.28304866822
"080462","01","002","08046201002",6204359.03405762,12910.4038038736
"080462","01","003","08046201003",1461343.18798828,5765.61719621641
"080462","02","001","08046202001",151172.753295898,1973.30473686626
"080462","02","002","08046202002",544287.589477539,3780.8489007159
"080462","02","003","08046202003",849436.286865234,4762.29249862474
"080462","02","004","08046202004",545828.943847656,4008.76011291993
"080462","03","001","08046203001",2410119.4543457,13273.7754710033
"080478","01","001","08047801001",92292.0045166016,1623.98269789544
"080478","01","002","08047801002",644703.300415039,9416.55787863755
"080478","01","003","08047801003",290894.674682617,4014.20871213774
"080478","02","001","08047802001",65364365.6607666,55012.530122787
"080484","01","001","08048401001",11325016.0487061,20368.2820955086
"080497","01","001","08049701001",29170918.8326416,33438.1284961534
"080500","01","001","08050001001",32859388.4219971,32146.5656657322
"080517","01","001","08051701001",147167.648925781,1816.77363997641
"080517","01","002","08051701002",130776.317871094,1879.83018287801
"080517","01","003","08051701003",134920.356811523,1823.23346122306
"080517","01","004","08051701004",223647.664428711,2204.74570686275
"080517","01","005","08051701005",182030.723510742,2351.05389025409
"080517","01","006","08051701006",27908520.3181152,53220.5346381361
"080517","01","007","08051701007",118104.233154297,1722.50260084467
"080517","01","008","08051701008",103104.905883789,1317.31643734524
"080517","01","009","08051701009",228252.248413086,2694.83987903846
"080517","01","010","08051701010",348754.15222168,3600.65195272587
"080517","01","011","08051701011",11098888.6260986,19823.0355670487
"080517","01","012","08051701012",790429.03918457,5366.14015671784
"080517","01","013","08051701013",168702.732421875,1857.15968922058
"080517","01","014","08051701014",3487241.66003418,9482.90262142946
"080522","01","001","08052201001",46852409.5063477,35517.6658244317
"080538","01","001","08053801001",665986.39074707,4768.01858619628
"080538","01","002","08053801002",27799900.0513916,38586.1779811025
"080543","01","001","08054301001",7132274.89660645,17036.2157642387
"080543","01","002","08054301002",4921661.63391113,17263.9632405235
"080543","01","003","08054301003",165511.046875,1808.1022345053
"080543","01","004","08054301004",2783322.77416992,8646.66690222322
"080543","01","005","08054301005",2497771.9230957,11316.7342960554
"080543","01","006","08054301006",13463837.55896,20376.6447788643
"080556","01","001","08055601001",33937583.6308594,38843.370662678
"080569","01","001","08056901001",294826.441650391,2326.61933702798
"080569","01","002","08056901002",154412.756713867,2554.14158837782
"080569","01","003","08056901003",144834.412231445,2301.36705671374
"080569","01","004","08056901004",32315.8074951172,709.948000493475
"080569","01","005","08056901005",66285.3016357422,1274.49584563288
"080569","01","006","08056901006",136409.024047852,2162.91229545596
"080569","01","007","08056901007",165298.427368164,1711.66096462185
"080569","02","001","08056902001",49789.0048828125,979.30061369483
"080569","02","002","08056902002",61009.1010742188,1025.86721674613
"080569","02","003","08056902003",66126.2155761719,1341.68101016314
"080569","02","004","08056902004",91930.0688476562,2383.24952602431
"080569","02","005","08056902005",94803.3480224609,1231.88124148073
"080569","02","006","08056902006",65108.8937988281,1174.56217672905
"080569","03","001","08056903001",154464.102783203,1776.51279474282
"080569","03","002","08056903002",1617494.8190918,6833.2972488314
"080569","03","003","08056903003",332748.476196289,3060.98596348063
"080569","03","004","08056903004",188878.605712891,1944.42656395588
"080569","03","005","08056903005",58215.3911132812,1352.38339979436
"080569","04","001","08056904001",1700203.92041016,6758.49810285814
"080569","04","002","08056904002",1081023.14453125,4975.49695286654
"080569","04","003","08056904003",1313419.03283691,7375.9305665742
"080569","04","004","08056904004",889227.63293457,5513.3823408308
"080569","05","001","08056905001",2237786.90148926,7607.55444403095
"080569","05","002","08056905002",1047014.18676758,4588.89393486786
"080569","05","003","08056905003",555707.942993164,3069.44078286869
"080569","05","004","08056905004",425211.784179688,2755.13288916859
"080575","01","001","08057501001",24598547.3533936,26155.7793434538
"080581","01","001","08058101001",46885048.2680664,50974.1140847401
"080594","01","001","08059401001",59355520.8175049,48592.9971763941
"080608","01","001","08060801001",26278561.7521973,25943.4076304954
"080615","01","001","08061501001",17155698.213501,23192.8429335155
"080620","01","001","08062001001",29120967.2318115,28129.3637983754
